"ITTER107","Territorio","TIPO_DATO29","Variabile","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","13310","costi del personale (migliaia di euro)","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","2020","2020",7660356,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","639","altre attività dei servizi d'informazione","2020","2020",7935,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","813","cura e manutenzione del paesaggio","2020","2020",518037,,
"IT","Italia","16130","lavoratori dipendenti","639","altre attività dei servizi d'informazione","2020","2020",4594,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","639","altre attività dei servizi d'informazione","2020","2020",838316,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2312","lavorazione e trasformazione del vetro piano","2020","2020",1137977,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","63","attività dei servizi d'informazione e altri servizi informatici","2020","2020",1989956,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","L","attività immobiliari","2020","2020",1455687,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1020","lavorazione e conservazione di pesce, crostacei e molluschi","2020","2020",2437004,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","101","lavorazione e conservazione di carne e produzione di prodotti a base di carne","2020","2020",1846807,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","494","trasporto di merci su strada e servizi di trasloco","2020","2020",33143101,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","813","cura e manutenzione del paesaggio","2020","2020",520558,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2445","produzione di altri metalli non ferrosi","2020","2020",119729,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2444","produzione di rame","2020","2020",216029,,
"IT","Italia","16110","occupati","21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2020","2020",67869,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","741","attività di design specializzate","2020","2020",2350396,,
"IT","Italia","13310","costi del personale (migliaia di euro)","235","produzione di cemento, calce e gesso","2020","2020",370786,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","6202","consulenza nel settore delle tecnologie dell'informatica","2020","2020",6321152,,
"IT","Italia","12110","fatturato (migliaia di euro)","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","2020","2020",122316411,,
"IT","Italia","16110","occupati","62","produzione di software, consulenza informatica e attività connesse","2020","2020",310127,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","235","produzione di cemento, calce e gesso","2020","2020",1593349,,
"IT","Italia","11110","imprese","1020","lavorazione e conservazione di pesce, crostacei e molluschi","2020","2020",438,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","089","estrazione di minerali da cave e miniere nca","2020","2020",593524,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","5310","attività postali con obbligo di servizio universale","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","6201","produzione di software non connesso all'edizione","2020","2020",3871412,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2444","produzione di rame","2020","2020",61120,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","63","attività dei servizi d'informazione e altri servizi informatici","2020","2020",133692,,
"IT","Italia","16130","lavoratori dipendenti","3812","raccolta di rifiuti pericolosi","2020","2020",4327,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","81","attività di servizi per edifici e paesaggio","2020","2020",2500526,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","267","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12110","fatturato (migliaia di euro)","3821","trattamento e smaltimento di rifiuti non pericolosi","2020","2020",4907314,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4532","commercio al dettaglio di parti e accessori di autoveicoli","2020","2020",8372,,
"IT","Italia","16110","occupati","2444","produzione di rame","2020","2020",3315,,
"IT","Italia","11110","imprese","235","produzione di cemento, calce e gesso","2020","2020",111,,
"IT","Italia","11110","imprese","2312","lavorazione e trasformazione del vetro piano","2020","2020",2171,,
"IT","Italia","11110","imprese","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","2020","2020",117209,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2020","2020",1354780,,
"IT","Italia","16130","lavoratori dipendenti","4312","preparazione del cantiere edile","2020","2020",15885,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","101","lavorazione e conservazione di carne e produzione di prodotti a base di carne","2020","2020",613657,,
"IT","Italia","13310","costi del personale (migliaia di euro)","322","fabbricazione di strumenti musicali","2020","2020",34389,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2020","2020",3535611,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1011","lavorazione e conservazione di carne, escluso volatili","2020","2020",863533,,
"IT","Italia","13310","costi del personale (migliaia di euro)","L","attività immobiliari","2020","2020",1997704,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2444","produzione di rame","2020","2020",3344925,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4612","intermediari del commercio di combustibili, minerali, metalli e prodotti chimici","2020","2020",3743208,,
"IT","Italia","16110","occupati","639","altre attività dei servizi d'informazione","2020","2020",8286,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4611","intermediari del commercio di materie prime agricole, di animali vivi, di materie prime tessili e di semilavorati","2020","2020",173327,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","322","fabbricazione di strumenti musicali","2020","2020",4057,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1020","lavorazione e conservazione di pesce, crostacei e molluschi","2020","2020",170729,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4540","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",3152401,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","631","elaborazione dei dati, hosting e attività connesse, portali web","2020","2020",127382,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","81","attività di servizi per edifici e paesaggio","2020","2020",18952669,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","2020","2020",13527638,,
"IT","Italia","12110","fatturato (migliaia di euro)","502","trasporto marittimo e costiero di merci","2020","2020",4500761,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","6203","gestione di strutture informatizzate","2020","2020",1160765,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","501","trasporto marittimo e costiero di passeggeri","2020","2020",3340368,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","502","trasporto marittimo e costiero di merci","2020","2020",1270038,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2444","produzione di rame","2020","2020",117616,,
"IT","Italia","11110","imprese","96","altre attività di servizi per la persona","2020","2020",186447,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","6209","altre attività dei servizi connessi alle tecnologie dell'informatica","2020","2020",7505636,,
"IT","Italia","16130","lavoratori dipendenti","267","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4612","intermediari del commercio di combustibili, minerali, metalli e prodotti chimici","2020","2020",13724,,
"IT","Italia","11110","imprese","4540","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",7401,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","6311","elaborazione dei dati, hosting e attività connesse","2020","2020",4700925,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","6209","altre attività dei servizi connessi alle tecnologie dell'informatica","2020","2020",1382721,,
"IT","Italia","11110","imprese","L","attività immobiliari","2020","2020",220679,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","0910","attività di supporto all'estrazione di petrolio e di gas naturale","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","63","attività dei servizi d'informazione e altri servizi informatici","2020","2020",354166,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","432","installazione di impianti elettrici, idraulici ed altri lavori di costruzione e installazione","2020","2020",17197826,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","0910","attività di supporto all'estrazione di petrolio e di gas naturale","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13320","salari e stipendi (migliaia di euro)","63","attività dei servizi d'informazione e altri servizi informatici","2020","2020",2421878,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","3821","trattamento e smaltimento di rifiuti non pericolosi","2020","2020",659243,,
"IT","Italia","16130","lavoratori dipendenti","631","elaborazione dei dati, hosting e attività connesse, portali web","2020","2020",89194,,
"IT","Italia","12110","fatturato (migliaia di euro)","4540","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",3635922,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","62","produzione di software, consulenza informatica e attività connesse","2020","2020",44025806,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","3831","demolizione di carcasse e cantieri di demolizione navali","2020","2020",31186,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4540","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",421397,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4612","intermediari del commercio di combustibili, minerali, metalli e prodotti chimici","2020","2020",61081,,
"IT","Italia","16110","occupati","631","elaborazione dei dati, hosting e attività connesse, portali web","2020","2020",116462,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","96","altre attività di servizi per la persona","2020","2020",6672336,,
"IT","Italia","16130","lavoratori dipendenti","6201","produzione di software non connesso all'edizione","2020","2020",134052,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1012","lavorazione e conservazione di carne di volatili","2020","2020",384226,,
